,NAME,time,mean_monthly_temp,lot,lon
2521,"BAFT, IR",2011-01-01T00:00:00.000000000,7.91678780775942,29.23,56.57
2522,"GACHSARAN, IR",2011-01-01T00:00:00.000000000,15.725996141216058,30.34,50.83
2523,"KHARG, IR",2011-01-01T00:00:00.000000000,20.523581986236422,29.27,50.27
2524,"ASALOYEH, IR",2011-01-01T00:00:00.000000000,20.952725504188038,27.48,52.62
2525,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2011-01-01T00:00:00.000000000,9.738707206199763,29.54,52.59
2526,"PERSIAN GULF AIRPORT, IR",2011-01-01T00:00:00.000000000,-9999.99,27.37,52.73
2527,"BANDAR ABBASS INTERNATIONAL, IR",2011-02-01T00:00:00.000000000,18.32875132821806,27.22,56.38
2528,"ABADEH, IR",2011-02-01T00:00:00.000000000,3.021081646153391,31.18,52.67
2529,"KERMAN, IR",2011-02-01T00:00:00.000000000,5.102689920097532,30.27,56.95
2530,"RAFSANJAN, IR",2011-02-01T00:00:00.000000000,5.381836785244673,30.3,56.05
2531,"LAMERD, IR",2011-02-01T00:00:00.000000000,15.607457756351494,27.37,53.19
2532,"SIRJAN, IR",2011-02-01T00:00:00.000000000,6.249785500477742,29.47,55.72
2533,"BUSHEHR, IR",2011-02-01T00:00:00.000000000,16.403001088958263,28.95,50.85
2534,"YASOGE, IR",2011-02-01T00:00:00.000000000,2.866226071909864,30.67,51.58
2535,"JAM, IR",2011-02-01T00:00:00.000000000,16.125649250884464,27.82,52.35
2536,"BANDAR E DAYYER, IR",2011-02-01T00:00:00.000000000,17.219547397241854,27.83,51.93
2537,"FASA, IR",2011-02-01T00:00:00.000000000,7.948293088852552,28.89,53.72
2538,"LAR, IR",2011-02-01T00:00:00.000000000,12.779012482372423,27.67,54.38
2539,"FARSI ISLAND, IR",2011-02-01T00:00:00.000000000,17.948971280262924,27.98,50.18
2540,"BAFT, IR",2011-02-01T00:00:00.000000000,4.220955371619766,29.23,56.57
2541,"GACHSARAN, IR",2011-02-01T00:00:00.000000000,11.037979809541469,30.34,50.83
2542,"KHARG, IR",2011-02-01T00:00:00.000000000,16.58990056837513,29.27,50.27
2543,"ASALOYEH, IR",2011-02-01T00:00:00.000000000,17.411618806013735,27.48,52.62
2544,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2011-02-01T00:00:00.000000000,5.5841368567398035,29.54,52.59
2545,"PERSIAN GULF AIRPORT, IR",2011-02-01T00:00:00.000000000,-9999.99,27.37,52.73
2546,"BANDAR ABBASS INTERNATIONAL, IR",2011-03-01T00:00:00.000000000,18.669266527174443,27.22,56.38
2547,"ABADEH, IR",2011-03-01T00:00:00.000000000,3.4671967697852892,31.18,52.67
2548,"KERMAN, IR",2011-03-01T00:00:00.000000000,5.20089046847221,30.27,56.95
2549,"RAFSANJAN, IR",2011-03-01T00:00:00.000000000,5.535611809637601,30.3,56.05
2550,"LAMERD, IR",2011-03-01T00:00:00.000000000,15.56848439314814,27.37,53.19
2551,"SIRJAN, IR",2011-03-01T00:00:00.000000000,6.372039120970101,29.47,55.72
2552,"BUSHEHR, IR",2011-03-01T00:00:00.000000000,15.848702534076267,28.95,50.85
2553,"YASOGE, IR",2011-03-01T00:00:00.000000000,2.659161808278384,30.67,51.58
2554,"JAM, IR",2011-03-01T00:00:00.000000000,15.76025963263055,27.82,52.35
2555,"BANDAR E DAYYER, IR",2011-03-01T00:00:00.000000000,16.646858011362156,27.83,51.93
2556,"FASA, IR",2011-03-01T00:00:00.000000000,8.430806615451786,28.89,53.72
2557,"LAR, IR",2011-03-01T00:00:00.000000000,13.353748755714832,27.67,54.38
2558,"FARSI ISLAND, IR",2011-03-01T00:00:00.000000000,17.01116493770496,27.98,50.18
2559,"BAFT, IR",2011-03-01T00:00:00.000000000,4.15992185940263,29.23,56.57
2560,"GACHSARAN, IR",2011-03-01T00:00:00.000000000,10.673783536217286,30.34,50.83
2561,"KHARG, IR",2011-03-01T00:00:00.000000000,16.00255993167741,29.27,50.27
2562,"ASALOYEH, IR",2011-03-01T00:00:00.000000000,16.982302454813578,27.48,52.62
2563,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2011-03-01T00:00:00.000000000,5.730988869178873,29.54,52.59
2564,"PERSIAN GULF AIRPORT, IR",2011-03-01T00:00:00.000000000,-9999.99,27.37,52.73
2565,"BANDAR ABBASS INTERNATIONAL, IR",2011-04-01T00:00:00.000000000,22.78963099903632,27.22,56.38
2566,"ABADEH, IR",2011-04-01T00:00:00.000000000,7.386662198854765,31.18,52.67
2567,"KERMAN, IR",2011-04-01T00:00:00.000000000,10.588407380901913,30.27,56.95
2568,"RAFSANJAN, IR",2011-04-01T00:00:00.000000000,10.861145448510456,30.3,56.05
2569,"LAMERD, IR",2011-04-01T00:00:00.000000000,20.268216508642013,27.37,53.19
2570,"SIRJAN, IR",2011-04-01T00:00:00.000000000,12.135863701992946,29.47,55.72
2571,"BUSHEHR, IR",2011-04-01T00:00:00.000000000,18.932124358916212,28.95,50.85
2572,"YASOGE, IR",2011-04-01T00:00:00.000000000,6.920151093157813,30.67,51.58
2573,"JAM, IR",2011-04-01T00:00:00.000000000,19.979273022753148,27.82,52.35
2574,"BANDAR E DAYYER, IR",2011-04-01T00:00:00.000000000,20.069846618588997,27.83,51.93
2575,"FASA, IR",2011-04-01T00:00:00.000000000,13.656422245745432,28.89,53.72
2576,"LAR, IR",2011-04-01T00:00:00.000000000,19.00557280557166,27.67,54.38
2577,"FARSI ISLAND, IR",2011-04-01T00:00:00.000000000,18.858453660715213,27.98,50.18
2578,"BAFT, IR",2011-04-01T00:00:00.000000000,9.954050929028313,29.23,56.57
2579,"GACHSARAN, IR",2011-04-01T00:00:00.000000000,15.215290118159942,30.34,50.83
2580,"KHARG, IR",2011-04-01T00:00:00.000000000,18.847110490722685,29.27,50.27
2581,"ASALOYEH, IR",2011-04-01T00:00:00.000000000,20.763199587352346,27.48,52.62
2582,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2011-04-01T00:00:00.000000000,10.253115782396094,29.54,52.59
2583,"PERSIAN GULF AIRPORT, IR",2011-04-01T00:00:00.000000000,-9999.99,27.37,52.73
2584,"BANDAR ABBASS INTERNATIONAL, IR",2011-05-01T00:00:00.000000000,27.438923866172786,27.22,56.38
2585,"ABADEH, IR",2011-05-01T00:00:00.000000000,13.472029568900325,31.18,52.67
2586,"KERMAN, IR",2011-05-01T00:00:00.000000000,16.366100359558004,30.27,56.95
2587,"RAFSANJAN, IR",2011-05-01T00:00:00.000000000,16.713102495712576,30.3,56.05
2588,"LAMERD, IR",2011-05-01T00:00:00.000000000,25.59078705912293,27.37,53.19
2589,"SIRJAN, IR",2011-05-01T00:00:00.000000000,17.037628771739378,29.47,55.72
2590,"BUSHEHR, IR",2011-05-01T00:00:00.000000000,24.963723456083073,28.95,50.85
2591,"YASOGE, IR",2011-05-01T00:00:00.000000000,12.892936803714917,30.67,51.58
2592,"JAM, IR",2011-05-01T00:00:00.000000000,25.86965336491363,27.82,52.35
2593,"BANDAR E DAYYER, IR",2011-05-01T00:00:00.000000000,25.910851234155018,27.83,51.93
2594,"FASA, IR",2011-05-01T00:00:00.000000000,18.75002004497827,28.89,53.72
2595,"LAR, IR",2011-05-01T00:00:00.000000000,23.850758644063774,27.67,54.38
2596,"FARSI ISLAND, IR",2011-05-01T00:00:00.000000000,22.90209808907855,27.98,50.18
2597,"BAFT, IR",2011-05-01T00:00:00.000000000,14.407207927434058,29.23,56.57
2598,"GACHSARAN, IR",2011-05-01T00:00:00.000000000,22.041965233690007,30.34,50.83
2599,"KHARG, IR",2011-05-01T00:00:00.000000000,24.344077816037043,29.27,50.27
2600,"ASALOYEH, IR",2011-05-01T00:00:00.000000000,26.275163220774232,27.48,52.62
2601,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2011-05-01T00:00:00.000000000,16.07650862069903,29.54,52.59
2602,"PERSIAN GULF AIRPORT, IR",2011-05-01T00:00:00.000000000,-9999.99,27.37,52.73
2603,"BANDAR ABBASS INTERNATIONAL, IR",2011-06-01T00:00:00.000000000,32.19509096219139,27.22,56.38
2604,"ABADEH, IR",2011-06-01T00:00:00.000000000,19.88190951082339,31.18,52.67
2605,"KERMAN, IR",2011-06-01T00:00:00.000000000,23.145281985775455,30.27,56.95
2606,"RAFSANJAN, IR",2011-06-01T00:00:00.000000000,23.6702230188597,30.3,56.05
2607,"LAMERD, IR",2011-06-01T00:00:00.000000000,32.14260296905928,27.37,53.19
2608,"SIRJAN, IR",2011-06-01T00:00:00.000000000,24.08706709639341,29.47,55.72
2609,"BUSHEHR, IR",2011-06-01T00:00:00.000000000,30.725559763049773,28.95,50.85
2610,"YASOGE, IR",2011-06-01T00:00:00.000000000,19.34630023929293,30.67,51.58
2611,"JAM, IR",2011-06-01T00:00:00.000000000,32.366348536434316,27.82,52.35
2612,"BANDAR E DAYYER, IR",2011-06-01T00:00:00.000000000,31.795841231616635,27.83,51.93
2613,"FASA, IR",2011-06-01T00:00:00.000000000,25.883442202188064,28.89,53.72
2614,"LAR, IR",2011-06-01T00:00:00.000000000,30.977315838957622,27.67,54.38
2615,"FARSI ISLAND, IR",2011-06-01T00:00:00.000000000,28.446769448245846,27.98,50.18
2616,"BAFT, IR",2011-06-01T00:00:00.000000000,21.492566595492804,29.23,56.57
2617,"GACHSARAN, IR",2011-06-01T00:00:00.000000000,28.525640749358047,30.34,50.83
2618,"KHARG, IR",2011-06-01T00:00:00.000000000,30.40099679624933,29.27,50.27
2619,"ASALOYEH, IR",2011-06-01T00:00:00.000000000,32.62877677414821,27.48,52.62
2620,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2011-06-01T00:00:00.000000000,22.671694342255364,29.54,52.59
2621,"PERSIAN GULF AIRPORT, IR",2011-06-01T00:00:00.000000000,-9999.99,27.37,52.73
2622,"BANDAR ABBASS INTERNATIONAL, IR",2011-07-01T00:00:00.000000000,34.487206520084555,27.22,56.38
2623,"ABADEH, IR",2011-07-01T00:00:00.000000000,25.448981022658984,31.18,52.67
2624,"KERMAN, IR",2011-07-01T00:00:00.000000000,27.00792985072229,30.27,56.95
2625,"RAFSANJAN, IR",2011-07-01T00:00:00.000000000,27.814141337726028,30.3,56.05
2626,"LAMERD, IR",2011-07-01T00:00:00.000000000,34.67772527973301,27.37,53.19
2627,"SIRJAN, IR",2011-07-01T00:00:00.000000000,28.322998591938642,29.47,55.72
2628,"BUSHEHR, IR",2011-07-01T00:00:00.000000000,33.31747601873053,28.95,50.85
2629,"YASOGE, IR",2011-07-01T00:00:00.000000000,25.0257407615818,30.67,51.58
2630,"JAM, IR",2011-07-01T00:00:00.000000000,35.14692222891091,27.82,52.35
2631,"BANDAR E DAYYER, IR",2011-07-01T00:00:00.000000000,34.20923945215094,27.83,51.93
2632,"FASA, IR",2011-07-01T00:00:00.000000000,30.466328681676487,28.89,53.72
2633,"LAR, IR",2011-07-01T00:00:00.000000000,34.40459290429999,27.67,54.38
2634,"FARSI ISLAND, IR",2011-07-01T00:00:00.000000000,31.25620655473898,27.98,50.18
2635,"BAFT, IR",2011-07-01T00:00:00.000000000,25.574079731938923,29.23,56.57
2636,"GACHSARAN, IR",2011-07-01T00:00:00.000000000,33.361835962159546,30.34,50.83
2637,"KHARG, IR",2011-07-01T00:00:00.000000000,33.560259816271014,29.27,50.27
2638,"ASALOYEH, IR",2011-07-01T00:00:00.000000000,34.757018614655124,27.48,52.62
2639,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2011-07-01T00:00:00.000000000,27.81100651914045,29.54,52.59
2640,"PERSIAN GULF AIRPORT, IR",2011-07-01T00:00:00.000000000,-9999.99,27.37,52.73
2641,"BANDAR ABBASS INTERNATIONAL, IR",2011-08-01T00:00:00.000000000,33.75310333364297,27.22,56.38
2642,"ABADEH, IR",2011-08-01T00:00:00.000000000,25.723792908958785,31.18,52.67
2643,"KERMAN, IR",2011-08-01T00:00:00.000000000,25.368709451518157,30.27,56.95
2644,"RAFSANJAN, IR",2011-08-01T00:00:00.000000000,26.752915716416226,30.3,56.05
2645,"LAMERD, IR",2011-08-01T00:00:00.000000000,34.254723536182325,27.37,53.19
2646,"SIRJAN, IR",2011-08-01T00:00:00.000000000,27.63424773743901,29.47,55.72
2647,"BUSHEHR, IR",2011-08-01T00:00:00.000000000,34.18041786574628,28.95,50.85
2648,"YASOGE, IR",2011-08-01T00:00:00.000000000,25.949794732994917,30.67,51.58
2649,"JAM, IR",2011-08-01T00:00:00.000000000,34.94475242543854,27.82,52.35
2650,"BANDAR E DAYYER, IR",2011-08-01T00:00:00.000000000,34.60299753436243,27.83,51.93
2651,"FASA, IR",2011-08-01T00:00:00.000000000,30.24495513213924,28.89,53.72
2652,"LAR, IR",2011-08-01T00:00:00.000000000,33.7333905771369,27.67,54.38
2653,"FARSI ISLAND, IR",2011-08-01T00:00:00.000000000,32.08763363854598,27.98,50.18
2654,"BAFT, IR",2011-08-01T00:00:00.000000000,24.719620941023834,29.23,56.57
2655,"GACHSARAN, IR",2011-08-01T00:00:00.000000000,34.53527124573651,30.34,50.83
2656,"KHARG, IR",2011-08-01T00:00:00.000000000,34.10167566700062,29.27,50.27
2657,"ASALOYEH, IR",2011-08-01T00:00:00.000000000,34.21365125753391,27.48,52.62
2658,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2011-08-01T00:00:00.000000000,28.394622936492624,29.54,52.59
2659,"PERSIAN GULF AIRPORT, IR",2011-08-01T00:00:00.000000000,-9999.99,27.37,52.73
2660,"BANDAR ABBASS INTERNATIONAL, IR",2011-09-01T00:00:00.000000000,32.8781946850487,27.22,56.38
2661,"ABADEH, IR",2011-09-01T00:00:00.000000000,25.67252143579691,31.18,52.67
2662,"KERMAN, IR",2011-09-01T00:00:00.000000000,25.894802134732004,30.27,56.95
2663,"RAFSANJAN, IR",2011-09-01T00:00:00.000000000,27.093892575775783,30.3,56.05
2664,"LAMERD, IR",2011-09-01T00:00:00.000000000,33.11657149867841,27.37,53.19
2665,"SIRJAN, IR",2011-09-01T00:00:00.000000000,27.69317759117348,29.47,55.72
2666,"BUSHEHR, IR",2011-09-01T00:00:00.000000000,34.37037189392521,28.95,50.85
2667,"YASOGE, IR",2011-09-01T00:00:00.000000000,25.750719173523862,30.67,51.58
2668,"JAM, IR",2011-09-01T00:00:00.000000000,34.10598626873747,27.82,52.35
2669,"BANDAR E DAYYER, IR",2011-09-01T00:00:00.000000000,34.420063626953095,27.83,51.93
2670,"FASA, IR",2011-09-01T00:00:00.000000000,29.85109583147471,28.89,53.72
2671,"LAR, IR",2011-09-01T00:00:00.000000000,32.93321904991444,27.67,54.38
2672,"FARSI ISLAND, IR",2011-09-01T00:00:00.000000000,33.18501712144837,27.98,50.18
2673,"BAFT, IR",2011-09-01T00:00:00.000000000,24.5733496519278,29.23,56.57
2674,"GACHSARAN, IR",2011-09-01T00:00:00.000000000,33.824540760764876,30.34,50.83
2675,"KHARG, IR",2011-09-01T00:00:00.000000000,34.39018165670541,29.27,50.27
2676,"ASALOYEH, IR",2011-09-01T00:00:00.000000000,33.4031588426426,27.48,52.62
2677,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2011-09-01T00:00:00.000000000,28.17422562573819,29.54,52.59
2678,"PERSIAN GULF AIRPORT, IR",2011-09-01T00:00:00.000000000,-9999.99,27.37,52.73
2679,"BANDAR ABBASS INTERNATIONAL, IR",2011-10-01T00:00:00.000000000,32.249746041010724,27.22,56.38
2680,"ABADEH, IR",2011-10-01T00:00:00.000000000,21.861688889380787,31.18,52.67
2681,"KERMAN, IR",2011-10-01T00:00:00.000000000,22.298980459415702,30.27,56.95
2682,"RAFSANJAN, IR",2011-10-01T00:00:00.000000000,23.21553643502307,30.3,56.05
2683,"LAMERD, IR",2011-10-01T00:00:00.000000000,31.994107349060187,27.37,53.19
2684,"SIRJAN, IR",2011-10-01T00:00:00.000000000,24.478760356060832,29.47,55.72
2685,"BUSHEHR, IR",2011-10-01T00:00:00.000000000,32.608812468711506,28.95,50.85
2686,"YASOGE, IR",2011-10-01T00:00:00.000000000,22.303486209379457,30.67,51.58
2687,"JAM, IR",2011-10-01T00:00:00.000000000,32.844511839741756,27.82,52.35
2688,"BANDAR E DAYYER, IR",2011-10-01T00:00:00.000000000,33.201068155803966,27.83,51.93
2689,"FASA, IR",2011-10-01T00:00:00.000000000,26.865102474303114,28.89,53.72
2690,"LAR, IR",2011-10-01T00:00:00.000000000,30.73573902478728,27.67,54.38
2691,"FARSI ISLAND, IR",2011-10-01T00:00:00.000000000,32.02202472824365,27.98,50.18
2692,"BAFT, IR",2011-10-01T00:00:00.000000000,21.733077096870318,29.23,56.57
2693,"GACHSARAN, IR",2011-10-01T00:00:00.000000000,30.85177129880543,30.34,50.83
2694,"KHARG, IR",2011-10-01T00:00:00.000000000,32.71128372506382,29.27,50.27
2695,"ASALOYEH, IR",2011-10-01T00:00:00.000000000,32.673508639110764,27.48,52.62
2696,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2011-10-01T00:00:00.000000000,24.626801345613615,29.54,52.59
2697,"PERSIAN GULF AIRPORT, IR",2011-10-01T00:00:00.000000000,-9999.99,27.37,52.73
2698,"BANDAR ABBASS INTERNATIONAL, IR",2011-11-01T00:00:00.000000000,28.375202588216723,27.22,56.38
2699,"ABADEH, IR",2011-11-01T00:00:00.000000000,16.048516493819648,31.18,52.67
2700,"KERMAN, IR",2011-11-01T00:00:00.000000000,17.343254824483097,30.27,56.95
2701,"RAFSANJAN, IR",2011-11-01T00:00:00.000000000,17.977714897883175,30.3,56.05
2702,"LAMERD, IR",2011-11-01T00:00:00.000000000,27.180940314714746,27.37,53.19
2703,"SIRJAN, IR",2011-11-01T00:00:00.000000000,18.946869458330525,29.47,55.72
2704,"BUSHEHR, IR",2011-11-01T00:00:00.000000000,27.96942401551246,28.95,50.85
2705,"YASOGE, IR",2011-11-01T00:00:00.000000000,15.964097191204303,30.67,51.58
2706,"JAM, IR",2011-11-01T00:00:00.000000000,27.89197197687014,27.82,52.35
2707,"BANDAR E DAYYER, IR",2011-11-01T00:00:00.000000000,28.68427443931938,27.83,51.93
2708,"FASA, IR",2011-11-01T00:00:00.000000000,20.977468120782646,28.89,53.72
2709,"LAR, IR",2011-11-01T00:00:00.000000000,25.107138162995284,27.67,54.38
2710,"FARSI ISLAND, IR",2011-11-01T00:00:00.000000000,28.452661900358066,27.98,50.18
2711,"BAFT, IR",2011-11-01T00:00:00.000000000,16.266766494908666,29.23,56.57
2712,"GACHSARAN, IR",2011-11-01T00:00:00.000000000,24.244221376117196,30.34,50.83
2713,"KHARG, IR",2011-11-01T00:00:00.000000000,28.237638156734533,29.27,50.27
2714,"ASALOYEH, IR",2011-11-01T00:00:00.000000000,28.54092993141046,27.48,52.62
2715,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2011-11-01T00:00:00.000000000,18.46859847489287,29.54,52.59
2716,"PERSIAN GULF AIRPORT, IR",2011-11-01T00:00:00.000000000,-9999.99,27.37,52.73
2717,"BANDAR ABBASS INTERNATIONAL, IR",2011-12-01T00:00:00.000000000,23.73878714622043,27.22,56.38
2718,"ABADEH, IR",2011-12-01T00:00:00.000000000,7.389804415719766,31.18,52.67
2719,"KERMAN, IR",2011-12-01T00:00:00.000000000,10.984246212429468,30.27,56.95
2720,"RAFSANJAN, IR",2011-12-01T00:00:00.000000000,11.158540422176259,30.3,56.05
2721,"LAMERD, IR",2011-12-01T00:00:00.000000000,20.749759495391288,27.37,53.19
2722,"SIRJAN, IR",2011-12-01T00:00:00.000000000,11.873870499098757,29.47,55.72
2723,"BUSHEHR, IR",2011-12-01T00:00:00.000000000,21.15144241499314,28.95,50.85
2724,"YASOGE, IR",2011-12-01T00:00:00.000000000,6.789868267781117,30.67,51.58
2725,"JAM, IR",2011-12-01T00:00:00.000000000,20.980901984843342,27.82,52.35
2726,"BANDAR E DAYYER, IR",2011-12-01T00:00:00.000000000,21.908637071748558,27.83,51.93
2727,"FASA, IR",2011-12-01T00:00:00.000000000,13.527272067525132,28.89,53.72
2728,"LAR, IR",2011-12-01T00:00:00.000000000,18.456500351593377,27.67,54.38
2729,"FARSI ISLAND, IR",2011-12-01T00:00:00.000000000,22.378262713289132,27.98,50.18
2730,"BAFT, IR",2011-12-01T00:00:00.000000000,9.675179898973568,29.23,56.57
2731,"GACHSARAN, IR",2011-12-01T00:00:00.000000000,15.204092193288545,30.34,50.83
2732,"KHARG, IR",2011-12-01T00:00:00.000000000,21.436609073353168,29.27,50.27
2733,"ASALOYEH, IR",2011-12-01T00:00:00.000000000,22.241547898810154,27.48,52.62
2734,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2011-12-01T00:00:00.000000000,10.30700999014823,29.54,52.59
2735,"PERSIAN GULF AIRPORT, IR",2011-12-01T00:00:00.000000000,-9999.99,27.37,52.73
2736,"BANDAR ABBASS INTERNATIONAL, IR",2012-01-01T00:00:00.000000000,19.408834095814143,27.22,56.38
2737,"ABADEH, IR",2012-01-01T00:00:00.000000000,4.175795360461905,31.18,52.67
2738,"KERMAN, IR",2012-01-01T00:00:00.000000000,6.03867356379169,30.27,56.95
2739,"RAFSANJAN, IR",2012-01-01T00:00:00.000000000,6.302097581717817,30.3,56.05
2740,"LAMERD, IR",2012-01-01T00:00:00.000000000,16.555241438759253,27.37,53.19
2741,"SIRJAN, IR",2012-01-01T00:00:00.000000000,8.078183723855318,29.47,55.72
2742,"BUSHEHR, IR",2012-01-01T00:00:00.000000000,17.079879178462647,28.95,50.85
2743,"YASOGE, IR",2012-01-01T00:00:00.000000000,4.997033030374212,30.67,51.58
2744,"JAM, IR",2012-01-01T00:00:00.000000000,17.093452076445487,27.82,52.35
2745,"BANDAR E DAYYER, IR",2012-01-01T00:00:00.000000000,18.099706951348935,27.83,51.93
2746,"FASA, IR",2012-01-01T00:00:00.000000000,9.467366932375398,28.89,53.72
2747,"LAR, IR",2012-01-01T00:00:00.000000000,14.234790314888016,27.67,54.38
2748,"FARSI ISLAND, IR",2012-01-01T00:00:00.000000000,18.68102844050088,27.98,50.18
2749,"BAFT, IR",2012-01-01T00:00:00.000000000,6.680610932250431,29.23,56.57
2750,"GACHSARAN, IR",2012-01-01T00:00:00.000000000,12.949405575609774,30.34,50.83
2751,"KHARG, IR",2012-01-01T00:00:00.000000000,17.222374560684216,29.27,50.27
2752,"ASALOYEH, IR",2012-01-01T00:00:00.000000000,18.37844556396925,27.48,52.62
2753,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2012-01-01T00:00:00.000000000,7.2782573930956005,29.54,52.59
2754,"PERSIAN GULF AIRPORT, IR",2012-01-01T00:00:00.000000000,-9999.99,27.37,52.73
2755,"BANDAR ABBASS INTERNATIONAL, IR",2012-02-01T00:00:00.000000000,18.223557908052214,27.22,56.38
2756,"ABADEH, IR",2012-02-01T00:00:00.000000000,2.6050700369576134,31.18,52.67
2757,"KERMAN, IR",2012-02-01T00:00:00.000000000,4.684377013851986,30.27,56.95
2758,"RAFSANJAN, IR",2012-02-01T00:00:00.000000000,4.8772272702244095,30.3,56.05
2759,"LAMERD, IR",2012-02-01T00:00:00.000000000,15.100528392284673,27.37,53.19
2760,"SIRJAN, IR",2012-02-01T00:00:00.000000000,5.8402699715425115,29.47,55.72
2761,"BUSHEHR, IR",2012-02-01T00:00:00.000000000,15.565413592742914,28.95,50.85
2762,"YASOGE, IR",2012-02-01T00:00:00.000000000,2.1848295588790734,30.67,51.58
2763,"JAM, IR",2012-02-01T00:00:00.000000000,15.438087293698572,27.82,52.35
2764,"BANDAR E DAYYER, IR",2012-02-01T00:00:00.000000000,16.443486862487248,27.83,51.93
2765,"FASA, IR",2012-02-01T00:00:00.000000000,7.780293426639048,28.89,53.72
2766,"LAR, IR",2012-02-01T00:00:00.000000000,12.771747937376801,27.67,54.38
2767,"FARSI ISLAND, IR",2012-02-01T00:00:00.000000000,16.992948211520797,27.98,50.18
2768,"BAFT, IR",2012-02-01T00:00:00.000000000,3.802011712882802,29.23,56.57
2769,"GACHSARAN, IR",2012-02-01T00:00:00.000000000,10.222761809336816,30.34,50.83
2770,"KHARG, IR",2012-02-01T00:00:00.000000000,15.72176653634483,29.27,50.27
2771,"ASALOYEH, IR",2012-02-01T00:00:00.000000000,16.672607880385215,27.48,52.62
2772,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2012-02-01T00:00:00.000000000,5.015411781853743,29.54,52.59
2773,"PERSIAN GULF AIRPORT, IR",2012-02-01T00:00:00.000000000,-9999.99,27.37,52.73
2774,"BANDAR ABBASS INTERNATIONAL, IR",2012-03-01T00:00:00.000000000,17.943745178966083,27.22,56.38
2775,"ABADEH, IR",2012-03-01T00:00:00.000000000,1.3768034634362607,31.18,52.67
2776,"KERMAN, IR",2012-03-01T00:00:00.000000000,3.528407651740963,30.27,56.95
2777,"RAFSANJAN, IR",2012-03-01T00:00:00.000000000,3.8064875403474048,30.3,56.05
2778,"LAMERD, IR",2012-03-01T00:00:00.000000000,15.282534502268163,27.37,53.19
2779,"SIRJAN, IR",2012-03-01T00:00:00.000000000,5.267638097500196,29.47,55.72
2780,"BUSHEHR, IR",2012-03-01T00:00:00.000000000,15.49671084104068,28.95,50.85
2781,"YASOGE, IR",2012-03-01T00:00:00.000000000,1.2549357622241928,30.67,51.58
2782,"JAM, IR",2012-03-01T00:00:00.000000000,15.486120221848068,27.82,52.35
2783,"BANDAR E DAYYER, IR",2012-03-01T00:00:00.000000000,16.391456612310435,27.83,51.93
2784,"FASA, IR",2012-03-01T00:00:00.000000000,7.200581700389023,28.89,53.72
2785,"LAR, IR",2012-03-01T00:00:00.000000000,12.926655069678816,27.67,54.38
2786,"FARSI ISLAND, IR",2012-03-01T00:00:00.000000000,16.456019997839917,27.98,50.18
2787,"BAFT, IR",2012-03-01T00:00:00.000000000,3.363717270397899,29.23,56.57
2788,"GACHSARAN, IR",2012-03-01T00:00:00.000000000,10.258058596670992,30.34,50.83
2789,"KHARG, IR",2012-03-01T00:00:00.000000000,15.48425225267954,29.27,50.27
2790,"ASALOYEH, IR",2012-03-01T00:00:00.000000000,16.614200175618123,27.48,52.62
2791,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2012-03-01T00:00:00.000000000,4.583649296497754,29.54,52.59
2792,"PERSIAN GULF AIRPORT, IR",2012-03-01T00:00:00.000000000,-9999.99,27.37,52.73
2793,"BANDAR ABBASS INTERNATIONAL, IR",2012-04-01T00:00:00.000000000,21.946462277759338,27.22,56.38
2794,"ABADEH, IR",2012-04-01T00:00:00.000000000,5.761057290000906,31.18,52.67
2795,"KERMAN, IR",2012-04-01T00:00:00.000000000,9.20734675694564,30.27,56.95
2796,"RAFSANJAN, IR",2012-04-01T00:00:00.000000000,9.25448470115515,30.3,56.05
2797,"LAMERD, IR",2012-04-01T00:00:00.000000000,18.812193074170295,27.37,53.19
2798,"SIRJAN, IR",2012-04-01T00:00:00.000000000,10.291594610266145,29.47,55.72
2799,"BUSHEHR, IR",2012-04-01T00:00:00.000000000,17.718954188298085,28.95,50.85
2800,"YASOGE, IR",2012-04-01T00:00:00.000000000,5.284353005039122,30.67,51.58
2801,"JAM, IR",2012-04-01T00:00:00.000000000,18.555445886740642,27.82,52.35
2802,"BANDAR E DAYYER, IR",2012-04-01T00:00:00.000000000,18.72569850677536,27.83,51.93
2803,"FASA, IR",2012-04-01T00:00:00.000000000,11.737690716365421,28.89,53.72
2804,"LAR, IR",2012-04-01T00:00:00.000000000,17.322283738974704,27.67,54.38
